group_tropes,sentence_pattern_parsed,genres,contains_characters,separate_trope_words,trope,sentence_subjectivity,sentence_polarity,sentence_modality,spoiler
unknown_trope,base blended unrelated NNP NNP base NNP NNP NNP,genre_Action Adventure Crime,CONTAINS_CHARACTERS:FALSE,Novelization,Novelization,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP speak several claim speak several asian,genre_Action Adventure Crime,CONTAINS_CHARACTERS:TRUE,Omniglot,Omniglot,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
action_adventure_trope,unusual let good smile defenestrate,genre_Action Adventure Crime,CONTAINS_CHARACTERS:FALSE,Punch Punch Punch Uh Oh,PunchPunchPunchUhOh,VERY_SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,famous NNP NNP would appear NNP NNP would appear NNP,genre_Action Comedy Crime Mystery Sci-Fi Thriller,CONTAINS_CHARACTERS:FALSE,Diabolical Mastermind,DiabolicalMastermind,OBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,switch,genre_Action Comedy Crime Mystery Sci-Fi Thriller,CONTAINS_CHARACTERS:FALSE,Diabolical Mastermind,DiabolicalMastermind,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,rigg left NNP embrace NNP NNP doomed NNP take last NNP NNP,genre_Action Comedy Crime Mystery Sci-Fi Thriller,CONTAINS_CHARACTERS:TRUE,Diabolical Mastermind,DiabolicalMastermind,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP play NNP NNP appear NNP feminine NNP NNP survive NNP massive put NNP NNP NNP finish NNP NNP,genre_Action Comedy Crime Mystery Sci-Fi Thriller,CONTAINS_CHARACTERS:FALSE,Diabolical Mastermind,DiabolicalMastermind,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,last NNP NNP,genre_Action Comedy Crime Mystery Sci-Fi Thriller,CONTAINS_CHARACTERS:FALSE,Diabolical Mastermind,DiabolicalMastermind,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,come,genre_Action Comedy Crime Mystery Sci-Fi Thriller,CONTAINS_CHARACTERS:FALSE,Part Time Hero,PartTimeHero,VERY_SUBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,NNP NNP need,genre_Action Comedy Crime Mystery Sci-Fi Thriller,CONTAINS_CHARACTERS:FALSE,Catch Phrase,CatchPhrase,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,undergo complete switch simultaneous NNP result familiar NNP NNP,genre_Action Comedy Crime Mystery Sci-Fi Thriller,CONTAINS_CHARACTERS:TRUE,Replaced Theme Tune,ReplacedTheThemeTune,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,perform earn little worldwide,genre_Comedy Family,CONTAINS_CHARACTERS:FALSE,Sit Com,SitCom,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP appear NNP NNP NNP,genre_Comedy Family,CONTAINS_CHARACTERS:FALSE,Look Familiar,YouLookFamiliar,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,good used build NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Beat,Beat,VERY_SUBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,NNP wild unsuccessful stop hit NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Beat,Beat,OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,subvert third drunken NNP take NNP get upset,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Influence,AboveTheInfluence,VERY_OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,NNP NNP go NNP charge ask NNP point-blank,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Girls Want Bad Boys,AllGirlsWantBadBoys,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
ending_trope,recombination consist NNP daydreaming NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Dream,AllJustADream,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,former NNP NNP NNP NNP NNP NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Almighty Janitor,AlmightyJanitor,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,may NNP straight,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Ambiguously Gay,AmbiguouslyGay,OBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,NNP mean next play shower,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Ambiguously Gay,AmbiguouslyGay,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,cause NNP get NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Amicably Divorced,AmicablyDivorced,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Asexuality,Asexuality,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,invoke NNP know NNP knock certain knock say NNP knock NNP love,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Astonishingly Appropriate Interruption,AstonishinglyAppropriateInterruption,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP NNP NNP NNP engage,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Beta Couple,BetaCouple,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,write,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Book Dumb,BookDumb,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,high NNP make NNP american replicate good american,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Brief Accent Imitation,BriefAccentImitation,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP take primary NNP NNP take,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Butt Monkey,ButtMonkey,VERY_OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP disgusting,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Screw One Goat,ButYouScrewOneGoat,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,help get send deep,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Cant Hold Liquor,CantHoldHisLiquor,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,later used impromptu admit might swallow teeny,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Cant Hold Liquor,CantHoldHisLiquor,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,follow offhand love much NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Cant Hold Liquor,CantHoldHisLiquor,OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,keep make hyperactive,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Cant Hold Liquor,CantHoldHisLiquor,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,render incapable multiply 14x16 cause massive follow pass flirt NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Cant Hold Liquor,CantHoldHisLiquor,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP teach NNP sing sick,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Caretaker Reversal,CaretakerReversal,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP show play NNP NNP play,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Cast Showoff,TheCastShowoff,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP NNP NNP first-season,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Celebrity Paradox,CelebrityParadox,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
characterization_trope,NNP mention NNP spoil dumb,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Character Development,CharacterDevelopment,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
characterization_trope,NNP come find NNP long intimate,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Character Development,CharacterDevelopment,OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
characterization_trope,first main get engage,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Character Development,CharacterDevelopment,OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,subvert kill,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Chick,TheChick,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,nod used brief particular NNP crash NNP NNP NNP confess NNP lose new,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Continuity Nod,ContinuityNod,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,involve NNP go due bad drive help NNP NNP NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Continuity Nod,ContinuityNod,SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Cultural Rebel,CulturalRebel,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,first NNP NNP make extra NNP ca,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Date Rosie Palms,ADateWithRosiePalms,VERY_OBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,NNP NNP NNP NNP get stick,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Date Rosie Palms,ADateWithRosiePalms,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP sniff NNP im cry,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Bridget Jones,BridgetJones,SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP try learn drive used allow drive second accurate whimper destroy pet,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Dev Team Thinks Everything,TheDevTeamThinksOfEverything,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP pause say think hear shrug,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Distracted Sexy,DistractedByTheSexy,OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP learn hard NNP get drunk meaningless NNP attempt NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Double Standard,DoubleStandard,SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,please,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Double Standard,DoubleStandard,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,True
drama_trope,NNP get dramatic,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Drama Queen,DramaQueen,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP drive drive drive long normal quicker slow much,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Drives Like Crazy,DrivesLikeCrazy,OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP visit NNP dissimilar NNP need talk,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Drop Character,DropInCharacter,OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP much drop sleep much NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Drop Character,DropInCharacter,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP flighty overall stupid,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Dumb Blonde,DumbBlonde,OBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,NNP think NNP NNP shall NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Egocentric Team Naming,EgocentricTeamNaming,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP NNP NNP enough NNP insistent start NNP get third NNP banish,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Escalating War,EscalatingWar,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,come NNP adore,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Even Bad Men Love Mamas,EvenBadMenLoveTheirMamas,VERY_SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP note NNP become,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Evil Genius,EvilGenius,VERY_SUBJECTIVE,POSITIVE,FACTUAL,False
plot_trope,real NNP dragged NNP start see NNP want tell NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Fawlty Towers Plot,FawltyTowersPlot,OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
plot_trope,get implausible NNP poke NNP back inhaler bring previous,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Fawlty Towers Plot,FawltyTowersPlot,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,key decent normal identical NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Flanderization,Flanderization,VERY_SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,make many buy seem wear,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Foot Focus,FootFocus,OBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,think forgive tell NNP okay come apologize,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Friendship Moment,FriendshipMoment,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,hilarious NNP NNP NNP switch say,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Friends Benefits,FriendsWithBenefits,VERY_SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,involve social,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Geeky Analogy,GeekyAnalogy,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,unfortunate show NNP NNP NNP NNP NNP know exact,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Geeky Turn,GeekyTurnOn,SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP excited say premature love cause lead break,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Geeky Turn,GeekyTurnOn,SUBJECTIVE,POSITIVE,NOT_FACTUAL,True
unknown_trope,date NNP suggest NNP make NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Geeky Turn,GeekyTurnOn,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,see taboo,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Geeky Turn,GeekyTurnOn,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,NNP muse NNP know rich,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Gold Digger,GoldDigger,SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,main bad look NNP play NNP NNP prominent,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Hollywood Nerd,HollywoodNerd,SUBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,NNP NNP NNP describe NNP dreamy,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Homoerotic Subtext,HomoeroticSubtext,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,reference call NNP ask,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Humorless Aliens,HumorlessAliens,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
narrative_device_trope,NNP saved NNP main NNP let NNP get many,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Owe Life,IOweYouMyLife,OBJECTIVE,POSITIVE,NOT_FACTUAL,True
unknown_trope,recombination big entire NNP consider ask NNP would follow,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Imagine Spot,ImagineSpot,OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,decide stop real,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Imagine Spot,ImagineSpot,OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,NNP imagine handle NNP NNP NNP become open take,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Imagine Spot,ImagineSpot,OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,NNP NNP leave NNP get,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Imagine Spot,ImagineSpot,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Im Standing Right,ImStandingRightHere,SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,build fight,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Killer Robot,KillerRobot,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP say welcome walk,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Lets Get Dangerous,LetsGetDangerous,OBJECTIVE,POSITIVE,NOT_FACTUAL,True
unknown_trope,work,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Lets Get Dangerous,LetsGetDangerous,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP similar introduce NNP different,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Manic Pixie Dream Girl,ManicPixieDreamGirl,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP NNP contain NNP NNP NNP NNP left,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Meanwhile Scene,MeanwhileScene,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP intervene explain actual NNP run get special-edition NNP NNP NNP remark NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Mistaken Gay,MistakenForGay,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,get reply would like,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Mistaken Gay,MistakenForGay,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP ask NNP shove huge,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Mood Dissonance,MoodDissonance,VERY_SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,NNP look horrify NNP keep laughing,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Mood Dissonance,MoodDissonance,VERY_SUBJECTIVE,POSITIVE,FACTUAL,True
narrative_device_trope,NNP stick know get care,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Mood Whiplash,MoodWhiplash,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
narrative_device_trope,wrapped NNP find NNP cheat contemplate NNP scare jump,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Mood Whiplash,MoodWhiplash,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,lowly turn NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Friends Zoidberg,MyFriendsAndZoidberg,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,sleep,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Hovercraft Full Eels,MyHovercraftIsFullOfEels,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP take work little,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Naked People Funny,NakedPeopleAreFunny,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,first NNP new sexy,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Nerds Sexy,NerdsAreSexy,SUBJECTIVE,POSITIVE,FACTUAL,False
ending_trope,final NNP NNP make NNP NNP NNP NNP include NNP NNP NNP NNP NNP hot play,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Ending,NoEnding,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,True
ending_trope,resolve,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Ending,NoEnding,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
ending_trope,get,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Ending,NoEnding,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
ending_trope,get trample,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Ending,NoEnding,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
ending_trope,cut NNP NNP NNP NNP pennys,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Ending,NoEnding,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
ending_trope,end revisit,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Ending,NoEnding,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,subvert NNP get NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Sense Humor,NoSenseOfHumor,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP NNP look NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Kind Doctor,NotThatKindOfDoctor,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
character_reaction_trope,NNP NNP NNP wake discover NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Oh Crap,OhCrap,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
character_reaction_trope,NNP realize tell NNP NNP crash NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Oh Crap,OhCrap,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,try explain know put NNP know NNP NNP go put realize say come,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Character Moment,OutOfCharacterMoment,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,show NNP NNP NNP shoehorn,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Pacman Fever,PacmanFever,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
narrative_device_trope,NNP care much worried NNP consider smart bring validate,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Poor Communication Kills,PoorCommunicationKills,OBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,NNP engage,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Put Bus,PutOnABus,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP perceive NNP calculate sleep base current,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Really Gets Around,ReallyGetsAround,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,get,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Relationship Upgrade,RelationshipUpgrade,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP ask rhetorical make feel uncomfortable,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Rhetorical Question Blunder,RhetoricalQuestionBlunder,VERY_SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,lampshaded NNP open supply third,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Rule Three,RuleOfThree,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Girlfriend,SheIsNotMyGirlfriend,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,star NNP NNP throw NNP name NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Shout,ShoutOut,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP NNP agree NNP shall re-serve watch NNP NNP brilliant new NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Firefly,Firefly,SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,get fourth complete NNP NNP come stage get,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Standardized Sitcom Housing,StandardizedSitcomHousing,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP drunk suggest treat restore last agree work give NNP talk suggest,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Status Quo God,StatusQuoIsGod,OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,NNP power,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Super O C D,SuperOCD,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP NNP go pick NNP help exclaim look find NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Thanks Mammary,ThanksForTheMammary,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP appreciate suggest NNP name NNP NNP name NNP NNP call NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Came Wrong,ThatCameOutWrong,VERY_OBJECTIVE,POSITIVE,NOT_FACTUAL,False
narrative_device_trope,NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Think Happy Thoughts,ThinkHappyThoughts,SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,several demonstrate personal assertive NNP go high need choose,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Took Level Badass,TookALevelInBadass,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,beat take,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Trademark Favorite Food,TrademarkFavoriteFood,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,cover NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Trademark Favorite Food,TrademarkFavoriteFood,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,cashew come NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Trademark Favorite Food,TrademarkFavoriteFood,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,irish NNP NNP NNP sleep NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Truth Telling Session,TruthTellingSession,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,lampshaded NNP NNP tell NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Walk Talk,WalkAndTalk,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,state break spit jump next NNP appear single NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Happened Mouse,WhatHappenedToTheMouse,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP NNP whole stay decide NNP stay turn go,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Happened Mouse,WhatHappenedToTheMouse,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP NNP introduce strange reminiscent NNP NNP NNP ask NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Hell Accent,WhatTheHellIsThatAccent,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,clear NNP NNP NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Friends Like,WithFriendsLikeThese,OBJECTIVE,NEGATIVE,FACTUAL,False
narrative_device_trope plot_trope spoilered_rotten_trope,unmask NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Xanatos Gambit,XanatosGambit,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
narrative_device_trope plot_trope spoilered_rotten_trope,NNP NNP forsaw intial would fail NNP NNP NNP initial true scare,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Xanatos Gambit,XanatosGambit,OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Mom,YourMom,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
ending_trope,NNP NNP turn,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Dream,AllJustADream,OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,NNP agree come become NNP sixth produce new,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Post Script Season,PostScriptSeason,OBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,NNP first meet NNP NNP NNP NNP NNP NNP come wear serene poetic,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Happened Mouse,WhatHappenedToTheMouse,SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,make good NNP decide want go,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Happened Mouse,WhatHappenedToTheMouse,OBJECTIVE,POSITIVE,FACTUAL,False
